Date,Close,Unadjusted_close,High,Low,Open,Volume
2020-10-29,20.25,20.25,20.78,19.89,20.67,18824
2020-10-30,19.795,19.795,20.08,19.7,19.9,44436
2020-11-02,19.98,19.98,19.98,19.55,19.97,15533
2020-11-03,20.49,20.49,21.17,20.0,20.26,93737
2020-11-04,20.87,20.87,21.27,20.5,20.5,15038
2020-11-05,21.0,21.0,21.0,20.5,20.93,17298
2020-11-06,20.85,20.85,21.08,20.62,20.93,13267
2020-11-09,24.14,24.14,24.61,21.45,21.45,49683
2020-11-10,24.5,24.5,24.9,23.84,23.84,49935
2020-11-11,24.66,24.66,25.41,24.29,24.29,33719
2020-11-12,24.49,24.49,25.09,24.38,24.5,46276
2020-11-13,24.75,24.75,24.75,24.22,24.3,26971
2020-11-16,25.81,25.81,25.96,24.83,24.98,116076
2020-11-17,26.06,26.06,26.06,25.55,25.63,6492
2020-11-18,25.98,25.98,26.34,25.97,26.0,27910
2020-11-19,25.74,25.74,25.76,25.38,25.76,7958
2020-11-20,25.8,25.8,25.8,25.36,25.56,15517
2020-11-23,26.42,26.42,26.52,25.83,25.83,21720
2020-11-24,27.51,27.51,27.74,26.7,26.7,31614
2020-11-25,27.36,27.36,28.0,27.18,27.66,49658
2020-11-26,26.99,26.99,27.51,26.79,27.51,12896
2020-11-27,26.46,26.46,27.4,26.15,26.88,102302
2020-11-30,25.96,25.96,26.53,25.89,26.53,35068
2020-12-01,26.55,26.55,26.55,25.88,25.88,24571
2020-12-02,26.13,26.13,26.4,25.97,26.4,15115
2020-12-03,27.01,27.01,27.01,25.93,25.94,35346
2020-12-04,27.37,27.37,27.53,27.15,27.15,34879
2020-12-07,27.57,27.57,27.79,27.04,27.04,32140
2020-12-08,27.48,27.48,27.48,27.1,27.27,4749
2020-12-09,27.33,27.33,28.01,26.99,27.47,25091
2020-12-10,26.96,26.96,27.16,26.74,27.16,21061
2020-12-11,26.2,26.2,27.2,26.2,26.67,63615
2020-12-14,26.81,26.81,27.2,26.18,26.18,58029
2020-12-15,27.34,27.34,27.34,26.79,26.79,60412
2020-12-16,28.18,28.18,28.28,27.99,27.99,61788
2020-12-17,28.0,28.0,28.44,28.0,28.21,15642
2020-12-18,27.71,27.71,28.25,27.71,27.99,59802
2020-12-21,26.51,26.51,26.94,25.99,26.94,43849
2020-12-22,26.93,26.93,26.96,26.6,26.6,15786
2020-12-23,27.2,27.2,27.2,26.73,26.88,2539
2020-12-28,27.49,27.49,27.74,27.27,27.27,18012
2020-12-29,27.55,27.55,27.85,27.24,27.24,43865
2020-12-30,27.29,27.29,27.49,27.24,27.24,10974
2021-01-04,26.46,26.46,27.8,26.42,27.24,42528
2021-01-05,26.82,26.82,27.01,26.45,26.45,14449
2021-01-06,27.61,27.61,27.61,26.8,27.0,19666
2021-01-07,27.3,27.3,27.57,27.06,27.57,23153
2021-01-08,27.12,27.12,27.47,27.12,27.45,65753
2021-01-11,26.58,26.58,27.18,26.38,27.18,52786
2021-01-12,26.45,26.45,26.69,26.33,26.59,33350
2021-01-13,25.38,25.38,26.3,25.38,26.3,18577
2021-01-14,26.54,26.54,26.7,25.6,26.03,20374
2021-01-15,26.08,26.08,26.54,26.02,26.54,16204
2021-01-18,27.39,27.39,27.42,26.41,26.41,31249
2021-01-19,27.32,27.32,27.4,26.86,27.36,65137
2021-01-20,27.99,27.99,28.45,27.1,27.1,24183
